fips_code,county,state,area,area_formatted,county_page_url
06109,Tuolumne County,California,"Tuolumne County, California",tuolumne-county-california,site/county-pages/tuolumne-county-california-06109.html
06111,Ventura County,California,"Ventura County, California",ventura-county-california,site/county-pages/ventura-county-california-06111.html
06113,Yolo County,California,"Yolo County, California",yolo-county-california,site/county-pages/yolo-county-california-06113.html
06115,Yuba County,California,"Yuba County, California",yuba-county-california,site/county-pages/yuba-county-california-06115.html
08001,Adams County,Colorado,"Adams County, Colorado",adams-county-colorado,site/county-pages/adams-county-colorado-08001.html
08003,Alamosa County,Colorado,"Alamosa County, Colorado",alamosa-county-colorado,site/county-pages/alamosa-county-colorado-08003.html
08005,Arapahoe County,Colorado,"Arapahoe County, Colorado",arapahoe-county-colorado,site/county-pages/arapahoe-county-colorado-08005.html
08007,Archuleta County,Colorado,"Archuleta County, Colorado",archuleta-county-colorado,site/county-pages/archuleta-county-colorado-08007.html
08009,Baca County,Colorado,"Baca County, Colorado",baca-county-colorado,site/county-pages/baca-county-colorado-08009.html
08011,Bent County,Colorado,"Bent County, Colorado",bent-county-colorado,site/county-pages/bent-county-colorado-08011.html
08013,Boulder County,Colorado,"Boulder County, Colorado",boulder-county-colorado,site/county-pages/boulder-county-colorado-08013.html
08014,Broomfield County,Colorado,"Broomfield County, Colorado",broomfield-county-colorado,site/county-pages/broomfield-county-colorado-08014.html
08015,Chaffee County,Colorado,"Chaffee County, Colorado",chaffee-county-colorado,site/county-pages/chaffee-county-colorado-08015.html
08017,Cheyenne County,Colorado,"Cheyenne County, Colorado",cheyenne-county-colorado,site/county-pages/cheyenne-county-colorado-08017.html
08019,Clear Creek County,Colorado,"Clear Creek County, Colorado",clear-creek-county-colorado,site/county-pages/clear-creek-county-colorado-08019.html
08021,Conejos County,Colorado,"Conejos County, Colorado",conejos-county-colorado,site/county-pages/conejos-county-colorado-08021.html
08023,Costilla County,Colorado,"Costilla County, Colorado",costilla-county-colorado,site/county-pages/costilla-county-colorado-08023.html
08025,Crowley County,Colorado,"Crowley County, Colorado",crowley-county-colorado,site/county-pages/crowley-county-colorado-08025.html
08027,Custer County,Colorado,"Custer County, Colorado",custer-county-colorado,site/county-pages/custer-county-colorado-08027.html
08029,Delta County,Colorado,"Delta County, Colorado",delta-county-colorado,site/county-pages/delta-county-colorado-08029.html
08031,Denver County,Colorado,"Denver County, Colorado",denver-county-colorado,site/county-pages/denver-county-colorado-08031.html
08033,Dolores County,Colorado,"Dolores County, Colorado",dolores-county-colorado,site/county-pages/dolores-county-colorado-08033.html
08035,Douglas County,Colorado,"Douglas County, Colorado",douglas-county-colorado,site/county-pages/douglas-county-colorado-08035.html
08037,Eagle County,Colorado,"Eagle County, Colorado",eagle-county-colorado,site/county-pages/eagle-county-colorado-08037.html
08039,Elbert County,Colorado,"Elbert County, Colorado",elbert-county-colorado,site/county-pages/elbert-county-colorado-08039.html
08041,El Paso County,Colorado,"El Paso County, Colorado",el-paso-county-colorado,site/county-pages/el-paso-county-colorado-08041.html
08043,Fremont County,Colorado,"Fremont County, Colorado",fremont-county-colorado,site/county-pages/fremont-county-colorado-08043.html
08045,Garfield County,Colorado,"Garfield County, Colorado",garfield-county-colorado,site/county-pages/garfield-county-colorado-08045.html
08047,Gilpin County,Colorado,"Gilpin County, Colorado",gilpin-county-colorado,site/county-pages/gilpin-county-colorado-08047.html
08049,Grand County,Colorado,"Grand County, Colorado",grand-county-colorado,site/county-pages/grand-county-colorado-08049.html
08051,Gunnison County,Colorado,"Gunnison County, Colorado",gunnison-county-colorado,site/county-pages/gunnison-county-colorado-08051.html
08053,Hinsdale County,Colorado,"Hinsdale County, Colorado",hinsdale-county-colorado,site/county-pages/hinsdale-county-colorado-08053.html
08055,Huerfano County,Colorado,"Huerfano County, Colorado",huerfano-county-colorado,site/county-pages/huerfano-county-colorado-08055.html
08057,Jackson County,Colorado,"Jackson County, Colorado",jackson-county-colorado,site/county-pages/jackson-county-colorado-08057.html
08059,Jefferson County,Colorado,"Jefferson County, Colorado",jefferson-county-colorado,site/county-pages/jefferson-county-colorado-08059.html
08061,Kiowa County,Colorado,"Kiowa County, Colorado",kiowa-county-colorado,site/county-pages/kiowa-county-colorado-08061.html
08063,Kit Carson County,Colorado,"Kit Carson County, Colorado",kit-carson-county-colorado,site/county-pages/kit-carson-county-colorado-08063.html
08065,Lake County,Colorado,"Lake County, Colorado",lake-county-colorado,site/county-pages/lake-county-colorado-08065.html
08067,La Plata County,Colorado,"La Plata County, Colorado",la-plata-county-colorado,site/county-pages/la-plata-county-colorado-08067.html
08069,Larimer County,Colorado,"Larimer County, Colorado",larimer-county-colorado,site/county-pages/larimer-county-colorado-08069.html
08071,Las Animas County,Colorado,"Las Animas County, Colorado",las-animas-county-colorado,site/county-pages/las-animas-county-colorado-08071.html
08073,Lincoln County,Colorado,"Lincoln County, Colorado",lincoln-county-colorado,site/county-pages/lincoln-county-colorado-08073.html
08075,Logan County,Colorado,"Logan County, Colorado",logan-county-colorado,site/county-pages/logan-county-colorado-08075.html
08077,Mesa County,Colorado,"Mesa County, Colorado",mesa-county-colorado,site/county-pages/mesa-county-colorado-08077.html
08079,Mineral County,Colorado,"Mineral County, Colorado",mineral-county-colorado,site/county-pages/mineral-county-colorado-08079.html
08081,Moffat County,Colorado,"Moffat County, Colorado",moffat-county-colorado,site/county-pages/moffat-county-colorado-08081.html
08083,Montezuma County,Colorado,"Montezuma County, Colorado",montezuma-county-colorado,site/county-pages/montezuma-county-colorado-08083.html
08085,Montrose County,Colorado,"Montrose County, Colorado",montrose-county-colorado,site/county-pages/montrose-county-colorado-08085.html
08087,Morgan County,Colorado,"Morgan County, Colorado",morgan-county-colorado,site/county-pages/morgan-county-colorado-08087.html
08089,Otero County,Colorado,"Otero County, Colorado",otero-county-colorado,site/county-pages/otero-county-colorado-08089.html
08091,Ouray County,Colorado,"Ouray County, Colorado",ouray-county-colorado,site/county-pages/ouray-county-colorado-08091.html
08093,Park County,Colorado,"Park County, Colorado",park-county-colorado,site/county-pages/park-county-colorado-08093.html
08095,Phillips County,Colorado,"Phillips County, Colorado",phillips-county-colorado,site/county-pages/phillips-county-colorado-08095.html
08097,Pitkin County,Colorado,"Pitkin County, Colorado",pitkin-county-colorado,site/county-pages/pitkin-county-colorado-08097.html
08099,Prowers County,Colorado,"Prowers County, Colorado",prowers-county-colorado,site/county-pages/prowers-county-colorado-08099.html
08101,Pueblo County,Colorado,"Pueblo County, Colorado",pueblo-county-colorado,site/county-pages/pueblo-county-colorado-08101.html
08103,Rio Blanco County,Colorado,"Rio Blanco County, Colorado",rio-blanco-county-colorado,site/county-pages/rio-blanco-county-colorado-08103.html
08105,Rio Grande County,Colorado,"Rio Grande County, Colorado",rio-grande-county-colorado,site/county-pages/rio-grande-county-colorado-08105.html
08107,Routt County,Colorado,"Routt County, Colorado",routt-county-colorado,site/county-pages/routt-county-colorado-08107.html
08109,Saguache County,Colorado,"Saguache County, Colorado",saguache-county-colorado,site/county-pages/saguache-county-colorado-08109.html
08111,San Juan County,Colorado,"San Juan County, Colorado",san-juan-county-colorado,site/county-pages/san-juan-county-colorado-08111.html
08113,San Miguel County,Colorado,"San Miguel County, Colorado",san-miguel-county-colorado,site/county-pages/san-miguel-county-colorado-08113.html
08115,Sedgwick County,Colorado,"Sedgwick County, Colorado",sedgwick-county-colorado,site/county-pages/sedgwick-county-colorado-08115.html
08117,Summit County,Colorado,"Summit County, Colorado",summit-county-colorado,site/county-pages/summit-county-colorado-08117.html
08119,Teller County,Colorado,"Teller County, Colorado",teller-county-colorado,site/county-pages/teller-county-colorado-08119.html
08121,Washington County,Colorado,"Washington County, Colorado",washington-county-colorado,site/county-pages/washington-county-colorado-08121.html
08123,Weld County,Colorado,"Weld County, Colorado",weld-county-colorado,site/county-pages/weld-county-colorado-08123.html
08125,Yuma County,Colorado,"Yuma County, Colorado",yuma-county-colorado,site/county-pages/yuma-county-colorado-08125.html
09001,Fairfield County,Connecticut,"Fairfield County, Connecticut",fairfield-county-connecticut,site/county-pages/fairfield-county-connecticut-09001.html
09003,Hartford County,Connecticut,"Hartford County, Connecticut",hartford-county-connecticut,site/county-pages/hartford-county-connecticut-09003.html
09005,Litchfield County,Connecticut,"Litchfield County, Connecticut",litchfield-county-connecticut,site/county-pages/litchfield-county-connecticut-09005.html
09007,Middlesex County,Connecticut,"Middlesex County, Connecticut",middlesex-county-connecticut,site/county-pages/middlesex-county-connecticut-09007.html
09009,New Haven County,Connecticut,"New Haven County, Connecticut",new-haven-county-connecticut,site/county-pages/new-haven-county-connecticut-09009.html
09011,New London County,Connecticut,"New London County, Connecticut",new-london-county-connecticut,site/county-pages/new-london-county-connecticut-09011.html
09013,Tolland County,Connecticut,"Tolland County, Connecticut",tolland-county-connecticut,site/county-pages/tolland-county-connecticut-09013.html
09015,Windham County,Connecticut,"Windham County, Connecticut",windham-county-connecticut,site/county-pages/windham-county-connecticut-09015.html
10001,Kent County,Delaware,"Kent County, Delaware",kent-county-delaware,site/county-pages/kent-county-delaware-10001.html
10003,New Castle County,Delaware,"New Castle County, Delaware",new-castle-county-delaware,site/county-pages/new-castle-county-delaware-10003.html
10005,Sussex County,Delaware,"Sussex County, Delaware",sussex-county-delaware,site/county-pages/sussex-county-delaware-10005.html
12001,Alachua County,Florida,"Alachua County, Florida",alachua-county-florida,site/county-pages/alachua-county-florida-12001.html
12003,Baker County,Florida,"Baker County, Florida",baker-county-florida,site/county-pages/baker-county-florida-12003.html
12005,Bay County,Florida,"Bay County, Florida",bay-county-florida,site/county-pages/bay-county-florida-12005.html
12007,Bradford County,Florida,"Bradford County, Florida",bradford-county-florida,site/county-pages/bradford-county-florida-12007.html
12009,Brevard County,Florida,"Brevard County, Florida",brevard-county-florida,site/county-pages/brevard-county-florida-12009.html
12011,Broward County,Florida,"Broward County, Florida",broward-county-florida,site/county-pages/broward-county-florida-12011.html
12013,Calhoun County,Florida,"Calhoun County, Florida",calhoun-county-florida,site/county-pages/calhoun-county-florida-12013.html
12015,Charlotte County,Florida,"Charlotte County, Florida",charlotte-county-florida,site/county-pages/charlotte-county-florida-12015.html
12017,Citrus County,Florida,"Citrus County, Florida",citrus-county-florida,site/county-pages/citrus-county-florida-12017.html
12019,Clay County,Florida,"Clay County, Florida",clay-county-florida,site/county-pages/clay-county-florida-12019.html
12021,Collier County,Florida,"Collier County, Florida",collier-county-florida,site/county-pages/collier-county-florida-12021.html
12023,Columbia County,Florida,"Columbia County, Florida",columbia-county-florida,site/county-pages/columbia-county-florida-12023.html
12027,DeSoto County,Florida,"DeSoto County, Florida",desoto-county-florida,site/county-pages/desoto-county-florida-12027.html
12029,Dixie County,Florida,"Dixie County, Florida",dixie-county-florida,site/county-pages/dixie-county-florida-12029.html
12031,Duval County,Florida,"Duval County, Florida",duval-county-florida,site/county-pages/duval-county-florida-12031.html
12033,Escambia County,Florida,"Escambia County, Florida",escambia-county-florida,site/county-pages/escambia-county-florida-12033.html
12035,Flagler County,Florida,"Flagler County, Florida",flagler-county-florida,site/county-pages/flagler-county-florida-12035.html
12037,Franklin County,Florida,"Franklin County, Florida",franklin-county-florida,site/county-pages/franklin-county-florida-12037.html
12039,Gadsden County,Florida,"Gadsden County, Florida",gadsden-county-florida,site/county-pages/gadsden-county-florida-12039.html
12041,Gilchrist County,Florida,"Gilchrist County, Florida",gilchrist-county-florida,site/county-pages/gilchrist-county-florida-12041.html
12043,Glades County,Florida,"Glades County, Florida",glades-county-florida,site/county-pages/glades-county-florida-12043.html
12045,Gulf County,Florida,"Gulf County, Florida",gulf-county-florida,site/county-pages/gulf-county-florida-12045.html
12047,Hamilton County,Florida,"Hamilton County, Florida",hamilton-county-florida,site/county-pages/hamilton-county-florida-12047.html
12049,Hardee County,Florida,"Hardee County, Florida",hardee-county-florida,site/county-pages/hardee-county-florida-12049.html
12051,Hendry County,Florida,"Hendry County, Florida",hendry-county-florida,site/county-pages/hendry-county-florida-12051.html
